timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1716837781601,1,Get Paciente,404,Not Found,Thread Group 1-1,text,false,,151,128,1,1,http://localhost:9090/paciente/id,1,0,0
1716837781603,1,Get Paciente,200,OK,Thread Group 1-1,text,true,,1256,127,1,1,http://localhost:9090/paciente/1,1,0,0
1716837781604,1,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-1,text,false,,2067,0,1,1,http://localhost:9090/paciente/6,0,0,0
1716837781605,2,Get Paciente,200,OK,Thread Group 1-1,text,true,,1414,128,1,1,http://localhost:9090/paciente/31,2,0,0
1716837781607,1,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-1,text,false,,2067,0,1,1,http://localhost:9090/paciente/32,0,0,0
1716837781851,197,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-2,text,false,,2067,0,1,1,http://localhost:9090/paciente/34,0,0,1
1716837782048,3,Get Paciente,200,OK,Thread Group 1-2,text,true,,1254,128,1,1,http://localhost:9090/paciente/38,3,0,0
1716837782051,1,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-2,text,false,,2067,0,1,1,http://localhost:9090/paciente/44,0,0,0
1716837782052,2,Get Paciente,200,OK,Thread Group 1-2,text,true,,1350,128,1,1,http://localhost:9090/paciente/48,2,0,0
1716837782054,1,Get Paciente,200,OK,Thread Group 1-2,text,true,,1410,128,1,1,http://localhost:9090/paciente/51,1,0,0
1716837782101,1,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-3,text,false,,2067,0,1,1,http://localhost:9090/paciente/52,0,0,0
1716837782102,2,Get Paciente,200,OK,Thread Group 1-3,text,true,,1355,133,1,1,http://localhost:9090/paciente/6000002,2,0,0
1716837782105,0,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-3,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000003,0,0,0
1716837782105,2,Get Paciente,200,OK,Thread Group 1-3,text,true,,1399,133,1,1,http://localhost:9090/paciente/6000004,2,0,0
1716837782107,1,Get Paciente,200,OK,Thread Group 1-3,text,true,,1425,133,1,1,http://localhost:9090/paciente/6000010,1,0,0
1716837782351,2,Get Paciente,200,OK,Thread Group 1-4,text,true,,1411,133,1,1,http://localhost:9090/paciente/6000013,2,0,1
1716837782353,1,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-4,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000014,0,0,0
1716837782354,3,Get Paciente,200,OK,Thread Group 1-4,text,true,,1372,133,1,1,http://localhost:9090/paciente/6000015,3,0,0
1716837782357,2,Get Paciente,200,OK,Thread Group 1-4,text,true,,1259,133,1,1,http://localhost:9090/paciente/6000016,2,0,0
1716837782359,1,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-4,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000018,0,0,0
1716837782601,1,Get Paciente,200,OK,Thread Group 1-5,text,true,,1356,133,1,1,http://localhost:9090/paciente/6000023,1,0,0
1716837782602,1,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-5,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000024,0,0,0
1716837782603,3,Get Paciente,200,OK,Thread Group 1-5,text,true,,1345,133,1,1,http://localhost:9090/paciente/6000030,3,0,1
1716837782606,1,Get Paciente,200,OK,Thread Group 1-5,text,true,,1341,133,1,1,http://localhost:9090/paciente/6000031,1,0,0
1716837782607,1,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-5,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000032,0,0,0
1716837782851,191,Get Paciente,200,OK,Thread Group 1-6,text,true,,1351,133,1,1,http://localhost:9090/paciente/6000033,191,0,0
1716837783043,1,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-6,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000034,0,0,0
1716837783044,3,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-6,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000035,0,0,0
1716837783047,2,Get Paciente,200,OK,Thread Group 1-6,text,true,,1365,133,1,1,http://localhost:9090/paciente/6000036,2,0,0
1716837783049,1,Get Paciente,200,OK,Thread Group 1-6,text,true,,1361,133,1,1,http://localhost:9090/paciente/6000037,1,0,0
1716837783101,2,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-7,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000038,0,0,0
1716837783103,3,Get Paciente,200,OK,Thread Group 1-7,text,true,,1347,133,1,1,http://localhost:9090/paciente/6000039,3,0,0
1716837783106,1,Get Paciente,200,OK,Thread Group 1-7,text,true,,1352,133,1,1,http://localhost:9090/paciente/6000040,1,0,0
1716837783107,0,Get Paciente,200,OK,Thread Group 1-7,text,true,,1385,133,1,1,http://localhost:9090/paciente/6000041,0,0,0
1716837783108,1,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-7,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000042,0,0,0
1716837783351,180,Get Paciente,200,OK,Thread Group 1-8,text,true,,1398,133,1,1,http://localhost:9090/paciente/6000043,180,0,1
1716837783531,1,Get Paciente,200,OK,Thread Group 1-8,text,true,,1366,133,1,1,http://localhost:9090/paciente/6000045,1,0,0
1716837783532,0,Get Paciente,200,OK,Thread Group 1-8,text,true,,1337,133,1,1,http://localhost:9090/paciente/6000046,0,0,0
1716837783532,1,Get Paciente,200,OK,Thread Group 1-8,text,true,,1369,133,1,1,http://localhost:9090/paciente/6000048,1,0,0
1716837783533,0,Get Paciente,200,OK,Thread Group 1-8,text,true,,1357,133,1,1,http://localhost:9090/paciente/6000049,0,0,0
1716837783601,1,Get Paciente,200,OK,Thread Group 1-9,text,true,,1265,133,1,1,http://localhost:9090/paciente/6000050,1,0,0
1716837783602,1,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-9,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000051,0,0,0
1716837783603,2,Get Paciente,200,OK,Thread Group 1-9,text,true,,1284,133,1,1,http://localhost:9090/paciente/6000052,2,0,0
1716837783605,1,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-9,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000054,0,0,0
1716837783606,1,Get Paciente,200,OK,Thread Group 1-9,text,true,,1356,133,1,1,http://localhost:9090/paciente/6000055,1,0,0
1716837783851,2,Get Paciente,200,OK,Thread Group 1-10,text,true,,1391,133,1,1,http://localhost:9090/paciente/6000056,2,0,1
1716837783853,0,Get Paciente,200,OK,Thread Group 1-10,text,true,,1265,133,1,1,http://localhost:9090/paciente/6000057,0,0,0
1716837783854,0,Get Paciente,200,OK,Thread Group 1-10,text,true,,1372,133,1,1,http://localhost:9090/paciente/6000058,0,0,0
1716837783854,1,Get Paciente,200,OK,Thread Group 1-10,text,true,,1265,133,1,1,http://localhost:9090/paciente/6000059,1,0,0
1716837783855,2,Get Paciente,200,OK,Thread Group 1-10,text,true,,1259,133,1,1,http://localhost:9090/paciente/6000060,2,0,0
1716837784101,2,Get Paciente,200,OK,Thread Group 1-11,text,true,,1265,133,1,1,http://localhost:9090/paciente/6000061,2,0,1
1716837784103,1,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-11,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000062,0,0,0
1716837784104,1,Get Paciente,200,OK,Thread Group 1-11,text,true,,1303,133,1,1,http://localhost:9090/paciente/6000063,1,0,0
1716837784105,1,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-11,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000065,0,0,0
1716837784107,3,Get Paciente,200,OK,Thread Group 1-11,text,true,,1295,133,1,1,http://localhost:9090/paciente/6000066,3,0,0
1716837784350,2,Get Paciente,200,OK,Thread Group 1-12,text,true,,1397,133,1,1,http://localhost:9090/paciente/6000067,2,0,1
1716837784352,1,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-12,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000071,0,0,0
1716837784353,3,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-12,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000072,0,0,0
1716837784356,3,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-12,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000073,0,0,0
1716837784359,2,Get Paciente,200,OK,Thread Group 1-12,text,true,,1324,133,1,1,http://localhost:9090/paciente/6000074,2,0,0
1716837784601,2,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-13,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000075,0,0,0
1716837784603,3,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-13,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000076,0,0,0
1716837784606,2,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-13,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000077,0,0,0
1716837784609,2,Get Paciente,200,OK,Thread Group 1-13,text,true,,1338,133,1,1,http://localhost:9090/paciente/6000078,2,0,0
1716837784611,2,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-13,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000079,0,0,0
1716837784852,1,Get Paciente,200,OK,Thread Group 1-14,text,true,,1387,133,1,1,http://localhost:9090/paciente/6000080,1,0,0
1716837784853,1,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-14,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000081,0,0,0
1716837784854,2,Get Paciente,200,OK,Thread Group 1-14,text,true,,1382,133,1,1,http://localhost:9090/paciente/6000084,2,0,0
1716837784856,1,Get Paciente,200,OK,Thread Group 1-14,text,true,,1341,133,1,1,http://localhost:9090/paciente/6000086,1,0,0
1716837784857,0,Get Paciente,200,OK,Thread Group 1-14,text,true,,1318,133,1,1,http://localhost:9090/paciente/6000089,0,0,0
1716837785102,1,Get Paciente,200,OK,Thread Group 1-15,text,true,,1411,133,1,1,http://localhost:9090/paciente/6000090,1,0,0
1716837785103,1,Get Paciente,200,OK,Thread Group 1-15,text,true,,1353,133,1,1,http://localhost:9090/paciente/6000091,1,0,0
1716837785104,0,Get Paciente,200,OK,Thread Group 1-15,text,true,,1302,133,1,1,http://localhost:9090/paciente/6000092,0,0,0
1716837785104,1,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-15,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000094,0,0,0
1716837785105,2,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-15,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000095,0,0,0
1716837785351,155,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-16,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000098,0,0,0
1716837785507,2,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-16,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000101,0,0,0
1716837785509,2,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-16,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000104,0,0,0
1716837785511,2,Get Paciente,200,OK,Thread Group 1-16,text,true,,1260,133,1,1,http://localhost:9090/paciente/6000105,2,0,1
1716837785513,1,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-16,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000106,0,0,0
1716837785601,3,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-17,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000107,0,0,0
1716837785604,2,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-17,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000108,0,0,0
1716837785606,233,Get Paciente,200,OK,Thread Group 1-17,text,true,,1270,133,1,1,http://localhost:9090/paciente/6000111,233,0,0
1716837785839,1,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-17,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000112,0,0,0
1716837785841,3,Get Paciente,200,OK,Thread Group 1-17,text,true,,1292,133,1,1,http://localhost:9090/paciente/6000113,3,0,0
1716837785851,1,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-18,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000114,0,0,0
1716837785852,3,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-18,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000115,0,0,1
1716837785855,3,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-18,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000117,0,0,1
1716837785858,4,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-18,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000118,0,0,0
1716837785862,2,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-18,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000119,0,0,0
1716837786101,4,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-19,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000121,0,0,1
1716837786105,3,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-19,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000122,0,0,1
1716837786109,3,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-19,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000123,0,0,0
1716837786112,3,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-19,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000124,0,0,0
1716837786115,2,Get Paciente,200,OK,Thread Group 1-19,text,true,,1392,133,1,1,http://localhost:9090/paciente/6000125,2,0,0
1716837786350,2,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-20,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000128,0,0,1
1716837786352,22,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-20,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000130,0,0,0
1716837786374,2,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-20,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000136,0,0,0
1716837786377,2,Get Paciente,200,OK,Thread Group 1-20,text,true,,1372,133,1,1,http://localhost:9090/paciente/6000137,2,0,0
1716837786380,0,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-20,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000143,0,0,0
1716837786600,4,Get Paciente,200,OK,Thread Group 1-21,text,true,,1309,133,1,1,http://localhost:9090/paciente/6000144,4,0,1
1716837786604,1,Get Paciente,200,OK,Thread Group 1-21,text,true,,1261,133,1,1,http://localhost:9090/paciente/6000146,1,0,0
1716837786605,1,Get Paciente,200,OK,Thread Group 1-21,text,true,,1272,133,1,1,http://localhost:9090/paciente/6000147,1,0,0
1716837786606,1,Get Paciente,200,OK,Thread Group 1-21,text,true,,1393,133,1,1,http://localhost:9090/paciente/6000149,1,0,0
1716837786607,1,Get Paciente,200,OK,Thread Group 1-21,text,true,,1421,133,1,1,http://localhost:9090/paciente/6000150,1,0,0
1716837786852,2,Get Paciente,200,OK,Thread Group 1-22,text,true,,1273,133,1,1,http://localhost:9090/paciente/6000151,2,0,0
1716837786854,1,Get Paciente,200,OK,Thread Group 1-22,text,true,,1272,133,1,1,http://localhost:9090/paciente/6000152,1,0,0
1716837786855,3,Get Paciente,200,OK,Thread Group 1-22,text,true,,1273,133,1,1,http://localhost:9090/paciente/6000153,3,0,0
1716837786858,0,Get Paciente,200,OK,Thread Group 1-22,text,true,,1272,133,1,1,http://localhost:9090/paciente/6000154,0,0,0
1716837786858,1,Get Paciente,200,OK,Thread Group 1-22,text,true,,1426,133,1,1,http://localhost:9090/paciente/6000155,1,0,0
1716837787102,2,Get Paciente,200,OK,Thread Group 1-23,text,true,,1377,133,1,1,http://localhost:9090/paciente/6000156,2,0,1
1716837787104,1,Get Paciente,200,OK,Thread Group 1-23,text,true,,1272,133,1,1,http://localhost:9090/paciente/6000158,1,0,0
1716837787105,1,Get Paciente,200,OK,Thread Group 1-23,text,true,,1373,133,1,1,http://localhost:9090/paciente/6000159,1,0,0
1716837787106,0,Get Paciente,200,OK,Thread Group 1-23,text,true,,1384,133,1,1,http://localhost:9090/paciente/6000160,0,0,0
1716837787107,0,Get Paciente,200,OK,Thread Group 1-23,text,true,,1359,133,1,1,http://localhost:9090/paciente/6000161,0,0,0
1716837787351,2,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-24,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000164,0,0,0
1716837787353,1,Get Paciente,200,OK,Thread Group 1-24,text,true,,1337,133,1,1,http://localhost:9090/paciente/6000165,1,0,0
1716837787354,1,Get Paciente,200,OK,Thread Group 1-24,text,true,,1336,133,1,1,http://localhost:9090/paciente/6000166,1,0,0
1716837787355,3,Get Paciente,200,OK,Thread Group 1-24,text,true,,1317,133,1,1,http://localhost:9090/paciente/6000167,3,0,0
1716837787358,1,Get Paciente,200,OK,Thread Group 1-24,text,true,,1361,133,1,1,http://localhost:9090/paciente/6000168,1,0,0
1716837787601,1,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-25,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000174,0,0,0
1716837787602,1,Get Paciente,200,OK,Thread Group 1-25,text,true,,1368,133,1,1,http://localhost:9090/paciente/6000176,1,0,0
1716837787603,1,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-25,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000177,0,0,0
1716837787604,2,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-25,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000178,0,0,0
1716837787606,1,Get Paciente,200,OK,Thread Group 1-25,text,true,,1360,133,1,1,http://localhost:9090/paciente/6000179,1,0,0
1716837787852,1,Get Paciente,200,OK,Thread Group 1-26,text,true,,1381,133,1,1,http://localhost:9090/paciente/6000180,1,0,0
1716837787853,1,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-26,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000181,0,0,0
1716837787854,3,Get Paciente,200,OK,Thread Group 1-26,text,true,,1355,133,1,1,http://localhost:9090/paciente/6000182,3,0,0
1716837787857,1,Get Paciente,200,OK,Thread Group 1-26,text,true,,1339,133,1,1,http://localhost:9090/paciente/6000183,1,0,0
1716837787858,0,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-26,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000184,0,0,0
1716837788102,4,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-27,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000185,0,0,0
1716837788106,2,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-27,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000186,0,0,0
1716837788109,2,Get Paciente,200,OK,Thread Group 1-27,text,true,,1368,133,1,1,http://localhost:9090/paciente/6000189,2,0,0
1716837788111,1,Get Paciente,200,OK,Thread Group 1-27,text,true,,1352,133,1,1,http://localhost:9090/paciente/6000191,1,0,0
1716837788112,1,Get Paciente,200,OK,Thread Group 1-27,text,true,,1319,133,1,1,http://localhost:9090/paciente/6000193,1,0,0
1716837788351,1,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-28,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000194,0,0,0
1716837788353,3,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-28,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000195,0,0,0
1716837788356,3,Get Paciente,200,OK,Thread Group 1-28,text,true,,1370,133,1,1,http://localhost:9090/paciente/6000196,3,0,0
1716837788359,0,Get Paciente,200,OK,Thread Group 1-28,text,true,,1316,133,1,1,http://localhost:9090/paciente/6000197,0,0,0
1716837788359,1,Get Paciente,200,OK,Thread Group 1-28,text,true,,1373,133,1,1,http://localhost:9090/paciente/6000198,1,0,0
1716837788601,2,Get Paciente,200,OK,Thread Group 1-29,text,true,,1338,133,1,1,http://localhost:9090/paciente/6000199,2,0,0
1716837788603,0,Get Paciente,200,OK,Thread Group 1-29,text,true,,1371,133,1,1,http://localhost:9090/paciente/6000200,0,0,0
1716837788604,0,Get Paciente,200,OK,Thread Group 1-29,text,true,,1351,133,1,1,http://localhost:9090/paciente/6000201,0,0,0
1716837788604,1,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-29,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000203,0,0,0
1716837788605,3,Get Paciente,200,OK,Thread Group 1-29,text,true,,1375,133,1,1,http://localhost:9090/paciente/6000204,3,0,0
1716837788851,2,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-30,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000205,0,0,0
1716837788853,3,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-30,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000206,0,0,0
1716837788857,2,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-30,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000207,0,0,0
1716837788860,2,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-30,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000209,0,0,0
1716837788862,3,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-30,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000210,0,0,0
1716837789102,4,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-31,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000211,0,0,0
1716837789106,3,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-31,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000212,0,0,0
1716837789109,3,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-31,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000213,0,0,0
1716837789112,2,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-31,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000214,0,0,0
1716837789114,3,Get Paciente,200,OK,Thread Group 1-31,text,true,,1414,133,1,1,http://localhost:9090/paciente/6000215,3,0,0
1716837789350,2,Get Paciente,200,OK,Thread Group 1-32,text,true,,1372,133,1,1,http://localhost:9090/paciente/6000216,2,0,1
1716837789352,2,Get Paciente,200,OK,Thread Group 1-32,text,true,,1367,133,1,1,http://localhost:9090/paciente/6000217,2,0,0
1716837789354,1,Get Paciente,200,OK,Thread Group 1-32,text,true,,1374,133,1,1,http://localhost:9090/paciente/6000219,1,0,0
1716837789355,0,Get Paciente,200,OK,Thread Group 1-32,text,true,,1350,133,1,1,http://localhost:9090/paciente/6000220,0,0,0
1716837789355,1,Get Paciente,200,OK,Thread Group 1-32,text,true,,1288,133,1,1,http://localhost:9090/paciente/6000221,1,0,0
1716837789600,2,Get Paciente,200,OK,Thread Group 1-33,text,true,,1361,133,1,1,http://localhost:9090/paciente/6000222,2,0,1
1716837789602,0,Get Paciente,200,OK,Thread Group 1-33,text,true,,1323,133,1,1,http://localhost:9090/paciente/6000223,0,0,0
1716837789602,1,Get Paciente,200,OK,Thread Group 1-33,text,true,,1366,133,1,1,http://localhost:9090/paciente/6000224,1,0,0
1716837789603,0,Get Paciente,200,OK,Thread Group 1-33,text,true,,1288,133,1,1,http://localhost:9090/paciente/6000225,0,0,0
